track_id,mfcc,chroma,dom_key,contrast_mean,tempo,zero_crossing_rate,rms,spectral_bandwidth,genre
014571.mp3,"[-201.1395, 192.06927, -38.955105, 47.35112, -0.9620508, -20.12382, -4.14915, -20.242315, -20.974642, -9.739793, -2.8015723, -4.5975165, -8.492822]","[0.37820137, 0.48498037, 0.21174152, 0.23335457, 0.41870236, 0.5012951, 0.33489797, 0.3163073, 0.41190273, 0.3932536, 0.53502375, 0.32716313]",1,23.32825133,120.1853198,0.04090632,0.14241509,1897.4442,Instrumental
014572.mp3,"[-162.38626, 178.2117, -45.603603, 44.898663, -15.504569, 5.6876874, 7.784933, -2.4320674, -2.1917996, -1.2861164, -6.894218, -3.36986, -5.57611]","[0.62603706, 0.5818333, 0.50996447, 0.53892255, 0.5863299, 0.5844202, 0.4522535, 0.4570098, 0.5388249, 0.8596941, 0.67803097, 0.5102757]",9,20.03057701,161.4990234,0.047183816,0.122568615,2451.410369,Instrumental
014576.mp3,"[-269.0603, 171.24329, -43.37686, 30.777122, 1.1887305, -8.939023, 0.61509967, -4.066917, -10.435589, -8.999092, -6.386295, -3.7723181, -3.156939]","[0.3437172, 0.3292069, 0.48233244, 0.4563552, 0.27287403, 0.5461402, 0.37130892, 0.24826483, 0.35007215, 0.37083885, 0.465319, 0.2682183]",2,20.60483473,109.9567819,0.0547572,0.08991196,2201.099619,Instrumental
014577.mp3,"[-192.1628, 223.65305, -0.21010526, 33.95926, 9.239982, -0.73678, 2.3537903, -15.719626, -9.729665, 1.9386685, 3.9702287, -9.69704, -12.017722]","[0.22371194, 0.6646203, 0.51957273, 0.58654237, 0.20434082, 0.39964408, 0.9223337, 0.31106818, 0.63265544, 0.3109621, 0.55821514, 0.5555353]",6,20.600895,92.28515625,0.027738908,0.21129936,1484.313088,Instrumental
014578.mp3,"[-169.39429, 205.36873, -56.119724, 46.017914, 12.7143, -2.871002, -2.3515437, -13.320963, -7.9502945, -3.701555, -3.395018, -17.30088, -16.172802]","[0.76118493, 0.14881659, 0.30333155, 0.14499964, 0.4957924, 0.21369855, 0.18685344, 0.918135, 0.17948397, 0.22901624, 0.16232881, 0.2977363]",7,21.20335159,120.1853198,0.041472892,0.17845716,1882.960647,Instrumental
014579.mp3,"[-257.43652, 215.1558, -10.340973, 32.15697, 21.581612, 5.9914174, -2.3670204, -17.638254, -8.516838, 4.5987043, -1.1560999, -18.468777, -18.850126]","[0.8367132, 0.42753306, 0.1697008, 0.3314398, 0.4000255, 0.11656091, 0.1116663, 0.45007226, 0.69235146, 0.45240834, 0.2618364, 0.15614739]",8,23.12271652,135.9991776,0.031481579,0.11768624,1527.195851,Instrumental
014580.mp3,"[-153.59581, 173.82747, -53.679016, 59.823566, -3.4537914, 27.419125, 4.775463, -3.0294948, -10.591454, -9.105423, -1.8473511, -9.407755, -8.89711]","[0.4675197, 0.6192946, 0.5017783, 0.43660003, 0.4726459, 0.45097739, 0.3889256, 0.404624, 0.6040632, 0.4681361, 0.35916993, 0.37643328]",8,21.13739265,132.5120192,0.053384534,0.1302363,2484.39476,Instrumental
014581.mp3,"[-259.7216, 197.27194, -46.17816, 30.626486, 24.857527, -8.261852, -4.8922186, -24.126816, -21.85093, -11.09006, -8.238671, -11.121711, -13.517784]","[0.3058538, 0.22220466, 0.19996822, 0.27351552, 0.2785344, 0.28351328, 0.30849478, 0.3072018, 0.38692778, 0.22917528, 0.35166886, 0.40626973]",11,23.95243021,126.0480183,0.037594441,0.115073584,1623.503186,Instrumental
014583.mp3,"[-201.22171, 230.77278, -36.328312, 19.686502, 7.8498993, -12.372114, 9.209685, -5.4652224, -1.264259, 0.7477883, -9.942376, -7.865092, -1.9114326]","[0.6343586, 0.4758009, 0.6249346, 0.49122372, 0.5152316, 0.5458731, 0.8579093, 0.5851102, 0.34154212, 0.3679958, 0.36038262, 0.4608548]",2,18.8121369,120.1853198,0.031196733,0.14420418,1493.308854,Instrumental
014584.mp3,"[-211.03003, 243.08276, -32.986668, 7.647114, 26.665703, 3.1900303, 10.020933, -7.098321, -9.51032, -0.23904923, -5.673974, -8.213117, -3.9920297]","[0.8986686, 0.22823185, 0.18908635, 0.546107, 0.3245691, 0.14671412, 0.18381199, 0.60315317, 0.291273, 0.26906243, 0.28968683, 0.3851671]",3,19.41610996,120.1853198,0.028309357,0.15491961,1266.753345,Instrumental
014585.mp3,"[-124.04268, 188.35757, -51.791683, 45.4917, -14.859375, 2.5163693, -23.499052, -15.522705, -21.870058, -11.8974695, -5.7534556, -15.524632, -14.229086]","[0.5243765, 0.30617714, 0.33646157, 0.45792034, 0.2846668, 0.24625026, 0.14362442, 0.44556212, 0.37953576, 0.33851236, 0.27413753, 0.16575927]",8,22.95244386,120.1853198,0.043033426,0.22262432,2335.640118,Instrumental
014586.mp3,"[-347.14706, 186.16856, 30.212784, 34.29077, 32.56278, 7.865685, 4.5523715, -6.827365, -7.2787824, 1.3893771, -0.7243727, -5.2330294, -8.206569]","[0.12537618, 0.17997472, 0.42933452, 0.46329966, 0.12059607, 0.14736506, 0.37164295, 0.30151433, 0.22868083, 0.17925929, 0.3698088, 0.38611978]",2,20.54672457,89.10290948,0.014959334,0.094874315,1373.08073,Instrumental
014588.mp3,"[-220.40022, 114.29679, -93.79402, 31.170725, -26.820793, 37.507652, 5.444852, 0.9845248, -2.6711347, 2.4845982, 6.380057, 0.68506247, 0.11375873]","[0.49794778, 0.38445053, 0.4849367, 0.39229214, 0.61139476, 0.40624, 0.43315053, 0.67627656, 0.5116064, 0.5503344, 0.41318235, 0.698127]",11,20.56002891,129.1992188,0.113042026,0.064618334,2881.771254,Instrumental
014589.mp3,"[-261.9649, 218.16006, 15.5457325, 45.981262, 16.492256, 2.7859614, 2.79558, -10.097905, -2.6511009, 13.324291, 15.735818, -5.09838, -9.813055]","[0.20727775, 0.11815905, 0.09497455, 0.20812286, 0.20114978, 0.5627125, 0.07622373, 0.16087511, 0.44760734, 0.12571926, 0.43482238, 0.07605913]",5,21.83993925,126.0480183,0.024123172,0.14985362,1501.544037,Instrumental
014590.mp3,"[-194.5172, 156.30487, -70.00239, 17.78691, -19.399672, 13.595588, -8.615547, 3.528659, -6.609425, 0.25529703, 0.26340377, -1.0290532, 0.18127555]","[0.5274891, 0.3992078, 0.5323099, 0.7537294, 0.7006385, 0.43747205, 0.4672154, 0.5556211, 0.5171615, 0.42361155, 0.4041248, 0.524301]",3,19.9834229,147.65625,0.073384209,0.071085125,2684.602096,Instrumental
014601.mp3,"[-465.82233, 119.56659, 23.133377, 30.89913, 9.324516, 15.293491, 3.5497212, -10.36882, -7.140806, -1.8263386, -1.7113421, -9.667498, -6.495586]","[0.5235216, 0.50509566, 0.49478662, 0.39432365, 0.34040594, 0.3479988, 0.31111073, 0.27696118, 0.30461943, 0.3523767, 0.514638, 0.5317506]",0,22.5622964,107.6660156,0.045483257,0.018071815,2254.585019,International
014602.mp3,"[-373.45758, 133.79886, 8.999407, 32.504177, 23.040363, 8.569659, -9.228902, -9.741357, -10.6005, -8.033353, -7.8686075, -7.9016314, -7.975534]","[0.5158768, 0.15119018, 0.376469, 0.38739192, 0.34272808, 0.50306857, 0.16163105, 0.29040015, 0.18255004, 0.22295196, 0.16483894, 0.43884066]",0,25.96650924,147.65625,0.026424866,0.04768675,2031.763027,International
014603.mp3,"[-376.99738, 148.49623, -5.4146485, 33.34315, 5.982957, 10.611984, -11.484048, -12.433281, -12.015115, -9.231405, -2.303738, -7.1324186, -7.8652935]","[0.28968713, 0.24185994, 0.39864093, 0.33303726, 0.46784616, 0.5743129, 0.4187214, 0.47145578, 0.24511383, 0.41653132, 0.33144382, 0.27315265]",5,24.88769488,123.046875,0.026545707,0.032251537,2402.702829,International
014604.mp3,"[-418.44666, 127.50008, 26.960423, 30.292736, 20.293299, 6.4080043, -6.213969, -7.581811, -12.023573, -11.408125, -9.296785, -8.92387, -9.3492775]","[0.37263638, 0.26817906, 0.40326357, 0.35343993, 0.532436, 0.57874244, 0.27796984, 0.41199708, 0.35937795, 0.4825263, 0.22564267, 0.31853157]",5,24.78195708,172.265625,0.021165536,0.032302704,1814.84984,International
014653.mp3,"[-89.36297, 146.22754, -20.041536, 46.413887, -3.1639872, 36.429256, -5.777856, 23.257528, -1.8672204, 9.057712, -8.094912, -2.3523023, -7.223482]","[0.45999143, 0.25586313, 0.27075332, 0.6757931, 0.3645828, 0.6212998, 0.32106158, 0.38007858, 0.36288264, 0.43884203, 0.6117321, 0.3222179]",5,21.94337459,109.9567819,0.048056179,0.27105978,3310.618869,Rock
014661.mp3,"[-96.34747, 139.59209, -31.319695, 30.998613, 3.2922509, 23.233955, -14.94635, 15.238514, -8.204336, 11.9895525, -9.0398, 6.856461, -4.2871523]","[0.5857162, 0.38017106, 0.46534163, 0.5347472, 0.58568215, 0.5653905, 0.44749928, 0.58994937, 0.46365923, 0.4647502, 0.35594565, 0.46309203]",0,20.46736979,161.4990234,0.062321859,0.17166112,3608.885799,Folk
014663.mp3,"[-101.05738, 107.22441, -0.2638521, 34.666862, 10.285953, 37.486927, -1.4687194, 24.197824, -1.778669, 12.64697, -8.420894, 7.627274, -9.209807]","[0.35663876, 0.27824804, 0.60710335, 0.6398593, 0.8198405, 0.7928353, 0.5166597, 0.5137001, 0.30193123, 0.37056595, 0.24946883, 0.29515088]",4,23.21322579,99.38401442,0.023652518,0.33063698,4414.378224,Pop
014684.mp3,"[-55.119434, 133.73924, -25.134167, 44.52015, -14.211239, 24.6292, -19.904177, 16.344435, -2.4275377, 15.706265, -11.708273, 7.3407135, -6.2979712]","[0.3953528, 0.4244146, 0.41114408, 0.46251166, 0.680548, 0.44820535, 0.54424614, 0.41800487, 0.50755346, 0.587004, 0.41055262, 0.6094561]",9,20.84031469,161.4990234,0.063403566,0.24948774,3798.741657,Folk
014690.mp3,"[-91.839264, 141.81435, -6.4038033, 12.456528, -13.81723, 14.2924385, -9.032034, -0.42372918, -10.093588, -0.30180144, -4.193345, 1.703278, -1.7562594]","[0.8702157, 0.4353269, 0.29866338, 0.3592082, 0.1875645, 0.16630134, 0.23167184, 0.256129, 0.20312779, 0.22319116, 0.4017847, 0.82608557]",3,22.4003926,117.4538352,0.036917463,0.41253245,3487.004072,Experimental
014693.mp3,"[-58.38383, 138.05608, -30.62287, 37.91287, -6.354497, 23.056423, -14.048215, 13.221752, -7.8992324, 13.042664, -9.458074, 10.836462, -1.3436097]","[0.38218087, 0.49022597, 0.5471744, 0.37595585, 0.60419405, 0.38680208, 0.46824217, 0.5099522, 0.45242172, 0.68138874, 0.40726855, 0.47260687]",9,20.65115514,99.38401442,0.065302942,0.25290224,3650.404205,Folk
014733.mp3,"[-182.87532, 183.75958, -18.565092, 41.673428, -4.91352, 32.601715, -2.9049838, -7.444155, -6.152734, 2.1012068, 6.8822713, -4.6449428, 2.8651743]","[0.50734913, 0.69451743, 0.6700371, 0.68882835, 0.8239903, 0.68292886, 0.66182715, 0.6560122, 0.52276295, 0.6272158, 0.3834302, 0.40631464]",1,20.23410025,132.5120192,0.029108929,0.13820714,2444.76484,Rock
014734.mp3,"[-176.54164, 139.33528, 8.48852, 33.857895, -11.135537, 35.27205, -3.5561378, 4.622517, -10.77881, 8.844842, -3.9981432, -5.1044836, -2.3822665]","[0.45826238, 0.5066622, 0.59978455, 0.46713522, 0.602877, 0.6041676, 0.6321298, 0.7040149, 0.5359854, 0.6517435, 0.3631314, 0.39409202]",9,20.00492142,95.703125,0.046416941,0.099198766,3963.146531,Rock
014735.mp3,"[-235.93019, 159.33377, 14.104443, 29.71856, 1.005026, 30.812551, 3.374394, 4.0684013, -1.732777, 8.410637, 3.7037377, -0.8465554, -0.2683847]","[0.3181511, 0.39848417, 0.4907584, 0.46609232, 0.5205876, 0.5498232, 0.4718171, 0.52333367, 0.52348465, 0.46740422, 0.37004334, 0.22982813]",2,19.99019862,112.3471467,0.025782006,0.09446986,3291.799589,Rock
014736.mp3,"[-171.221, 156.40024, -7.417452, 28.69861, -9.599807, 35.413742, -6.398602, 2.006763, -1.111096, 8.572995, 0.57519114, -1.9939803, 0.51893854]","[0.6440031, 0.51745105, 0.62035847, 0.5029289, 0.6140298, 0.47981438, 0.5846386, 0.61515427, 0.42889288, 0.3678626, 0.32530305, 0.4311217]",7,19.80182455,132.5120192,0.045439434,0.11065003,3388.345419,Rock
014737.mp3,"[-187.97334, 170.35771, -10.507059, 36.595257, -7.071187, 27.093416, 3.5614278, 0.27426225, -2.2407155, 6.16016, 1.5744106, -5.7410984, 0.5111448]","[0.50155526, 0.59044445, 0.66779596, 0.51648086, 0.6516059, 0.65281224, 0.6844773, 0.70323485, 0.5482519, 0.5973883, 0.43652135, 0.39800116]",7,19.30849652,126.0480183,0.033602336,0.10651284,2818.729776,Rock
014738.mp3,"[-209.56645, 182.18733, -13.396753, 38.30939, -10.880793, 29.793076, 0.14181365, -4.619891, -2.0625877, 1.1032783, 2.6840637, -6.153442, -2.5783083]","[0.6449012, 0.58269197, 0.7715563, 0.6571894, 0.6576067, 0.59453833, 0.72534925, 0.6090265, 0.48434204, 0.6021672, 0.4105872, 0.42340967]",6,20.30555985,105.46875,0.033474687,0.10474733,2476.117137,Rock
014739.mp3,"[-200.50401, 182.20276, -16.529854, 43.64331, -6.164621, 27.799906, 2.1008995, -3.3732147, -2.4076447, 5.463272, 5.0846267, -5.6873083, 2.5632148]","[0.4986721, 0.48911124, 0.64249086, 0.56725657, 0.8514652, 0.6320453, 0.5770343, 0.52465725, 0.42729774, 0.4175266, 0.31635642, 0.5945924]",2,20.42470843,120.1853198,0.029140096,0.11741183,2424.996365,Rock
014740.mp3,"[-159.64114, 153.34998, -5.330528, 40.993538, -8.942127, 35.573277, -4.5350323, 1.9417013, -4.930057, 7.084076, -2.8161697, -2.9922166, -2.997645]","[0.4167441, 0.49567053, 0.48867095, 0.43032354, 0.6485416, 0.5236022, 0.65994394, 0.5262914, 0.44392416, 0.5749418, 0.38148427, 0.6695769]",11,20.38508025,86.1328125,0.039839972,0.12835419,3403.48544,Rock
014741.mp3,"[-153.22812, 137.82225, 8.732856, 29.21889, -14.537485, 37.26297, -2.2916834, 7.0497746, -9.248482, 11.112154, -6.1884394, -0.16114905, -4.1079597]","[0.48122332, 0.43437955, 0.71624476, 0.4606251, 0.5785853, 0.4415834, 0.51835084, 0.6009106, 0.46436042, 0.6282437, 0.31088546, 0.34714696]",9,20.19505876,99.38401442,0.04979751,0.11919191,4049.683299,Rock
014742.mp3,"[-142.87152, 127.25252, -0.3534104, 33.26653, -8.568524, 38.951733, -11.9317255, 1.0305572, -18.138515, 11.031607, -4.9875555, 0.9109077, -1.4894993]","[0.580483, 0.6849802, 0.80123097, 0.66203827, 0.613897, 0.70917106, 0.70307094, 0.74558455, 0.62558097, 0.60136455, 0.42596406, 0.38808775]",2,19.61652477,129.1992188,0.058385162,0.110308915,4250.419263,Rock
014743.mp3,"[-163.38, 126.61908, 4.47015, 37.13572, -4.8961763, 43.212326, -8.000211, 3.1844182, -16.38482, 11.708283, -3.9123538, 2.083889, -2.5154479]","[0.51939565, 0.51511633, 0.68464094, 0.5622537, 0.7715253, 0.56963015, 0.5461587, 0.58698887, 0.45082986, 0.7641463, 0.31674227, 0.38856927]",0,20.13019321,120.1853198,0.053569862,0.09932466,4258.062634,Rock
014744.mp3,"[-169.09348, 177.35677, -28.619802, 45.85541, -10.14073, 37.099274, -3.7986257, -4.7854977, -6.1235323, 3.3067856, 3.4087868, 1.7070897, 2.9128392]","[0.3907467, 0.537637, 0.6565147, 0.6303436, 0.90083593, 0.699254, 0.7095867, 0.6118268, 0.4571161, 0.4450564, 0.32331485, 0.5273525]",6,20.34515765,172.265625,0.039450481,0.1332431,2635.553879,Rock
014745.mp3,"[-191.75305, 188.46706, -29.175625, 46.49669, 5.404844, 30.493752, -2.2032297, -5.220711, -6.862017, 0.97032255, 6.2356544, -4.2215896, 6.522629]","[0.5772355, 0.6386044, 0.87727207, 0.64252, 0.6917942, 0.63052094, 0.61192465, 0.62339395, 0.4547071, 0.5042456, 0.30948374, 0.34533024]",2,20.31128997,126.0480183,0.027726886,0.13171618,2266.717732,Rock
014809.mp3,"[-424.0331, 108.88392, 62.966248, 49.16676, 41.266575, 33.746456, 24.040934, 16.419523, 11.000437, 6.762007, 3.8809006, 0.3478292, -0.40431133]","[0.21236958, 0.4027663, 0.15999871, 0.14583145, 0.082107425, 0.14719723, 0.2809135, 0.10579644, 0.38477919, 0.2206471, 0.2403236, 0.11083732]",2,24.02512216,93.96306818,0.008488349,0.11899127,1726.978854,Folk
014869.mp3,"[-234.4373, 129.67926, 34.284626, 34.63298, 18.478264, 35.37965, 13.71133, 13.232256, 6.61488, 12.453473, 5.545138, 13.110458, 2.518804]","[0.21540938, 0.17726669, 0.39965725, 0.20836292, 0.16161183, 0.14310475, 0.15080482, 0.73690784, 0.99778336, 0.53341794, 0.39678004, 0.26895472]",0,21.30239379,126.0480183,0.014272546,0.3000304,2825.209557,Electronic
015094.mp3,"[-269.9509, 160.35788, -56.306675, 39.99712, 30.024559, -25.88523, 4.8805294, 8.481295, -5.80877, -14.924154, -10.944728, -1.7760015, -11.664391]","[0.50423914, 0.6325993, 0.50384027, 0.3843859, 0.44606742, 0.42396995, 0.47888544, 0.5335525, 0.53895026, 0.5272261, 0.5930571, 0.56802964]",1,22.86366531,108.1730769,0.069252068,0.086227894,1739.356619,Experimental
015210.mp3,"[-122.05951, 113.55742, -29.452236, 47.11508, 2.4073846, 32.837185, -17.351032, 15.906982, -2.1124861, 5.7567563, -5.095589, -3.9478772, -10.473874]","[0.4140072, 0.46013817, 0.42086676, 0.5451924, 0.44385087, 0.4711211, 0.3463587, 0.36674887, 0.53236777, 0.51680195, 0.7348361, 0.51083905]",10,21.80104951,92.28515625,0.06566702,0.19010873,3619.517958,Hip-Hop
015464.mp3,"[-286.04922, 163.04521, 2.0869353, 29.533133, 19.3922, 19.050375, -8.470167, 9.49181, 0.9840134, 8.643043, -6.327695, 8.682492, 0.24115767]","[0.48332596, 0.5062853, 0.58304155, 0.60971326, 0.55297315, 0.46713313, 0.50383544, 0.48359412, 0.48126474, 0.47384474, 0.4484485, 0.41023484]",2,22.10402929,132.5120192,0.01173915,0.1454664,2400.736455,Experimental
015469.mp3,"[-263.25076, 57.83005, -11.612999, 47.38161, -3.6349084, 23.919952, -2.0154684, 17.421413, -3.858457, 15.56221, -2.896174, 14.1463, 0.78751296]","[0.5976907, 0.7417174, 0.7924969, 0.71625006, 0.7898221, 0.5976705, 0.56363845, 0.6939053, 0.75040066, 0.48995256, 0.4188558, 0.6405933]",4,20.14484088,123.046875,0.017640081,0.121937215,4580.63681,Experimental
015471.mp3,"[-265.7826, 171.08255, 14.752741, 25.102913, 8.249826, 19.617096, 2.425614, 13.10259, 3.0194676, 8.422507, 3.055587, 6.8674016, 3.6197257]","[0.56044716, 0.34426805, 0.29102355, 0.31420276, 0.33019438, 0.2699948, 0.24906516, 0.37000126, 0.6575662, 0.7673508, 0.3534604, 0.24142995]",0,19.17596128,143.5546875,0.010117558,0.12803568,2597.38641,Experimental
015475.mp3,"[-176.25948, 172.25703, -23.143225, 31.047672, -4.6197844, 15.395006, -5.1477733, 6.8363895, -6.9964223, 0.872936, -12.691918, -3.9339697, -8.719017]","[0.3594948, 0.35865742, 0.3933313, 0.38280597, 0.35431433, 0.39053747, 0.58762884, 0.46874896, 0.8648692, 0.43634465, 0.32537192, 0.28836128]",8,21.34686492,129.1992188,0.031442668,0.15991989,2553.961119,Experimental
015476.mp3,"[-155.24629, 132.61987, -33.599426, 22.35643, -7.594323, 13.39048, -9.880912, 8.775117, -8.770674, 4.663981, -9.575367, 6.056801, -5.2633986]","[0.5529631, 0.5661945, 0.5237254, 0.51780075, 0.53694403, 0.54991686, 0.5213948, 0.5303798, 0.5698931, 0.5166764, 0.4978129, 0.47927216]",5,21.26606726,129.1992188,0.059058014,0.18469974,3285.234456,Experimental
015487.mp3,"[-238.21185, 200.001, 5.8271484, 5.4585457, 43.385498, 8.385852, -21.39282, -5.624736, 14.639108, 9.496794, -3.0960307, 0.20107004, 8.042353]","[0.4542703, 0.5109211, 0.5062083, 0.51303107, 0.66445833, 0.62946916, 0.46261415, 0.5451579, 0.4137646, 0.48791897, 0.43354577, 0.41415307]",4,22.72400429,120.1853198,0.032506067,0.2094396,1550.995978,International
015488.mp3,"[-150.71394, 176.60965, -79.68775, 32.229645, -2.1761763, 5.0490074, -10.050754, -10.4749, -6.5385814, -11.033249, -0.56687385, -7.4901805, 4.3972344]","[0.35291785, 0.34742126, 0.3239775, 0.3991831, 0.63730705, 0.45949414, 0.6926079, 0.7147434, 0.5205309, 0.56063527, 0.42156535, 0.63378006]",4,22.72382434,151.9990809,0.064365102,0.1491366,2022.435543,International
015540.mp3,"[-362.90372, 191.4991, -8.494852, 10.674116, 31.849897, 18.447048, 1.780052, -6.901793, 12.539872, 7.8847265, 1.448658, -5.291486, 0.3242093]","[0.42139995, 0.55045825, 0.44351956, 0.49256784, 0.3572993, 0.3367022, 0.76899, 0.6814522, 0.29975712, 0.46007365, 0.56707734, 0.30517793]",1,21.64071382,112.3471467,0.040653858,0.048370138,1947.483059,Experimental
015541.mp3,"[-281.44293, 192.67374, -48.038704, 38.077534, 8.044215, 3.3031728, 6.728288, -6.555727, -2.4649587, -6.850511, 3.0916955, 1.2887281, -3.095271]","[0.42963412, 0.3514743, 0.31011307, 0.29577518, 0.6864349, 0.5258579, 0.66049767, 0.6129029, 0.536882, 0.50026375, 0.3012143, 0.60082966]",4,21.83674103,99.38401442,0.05057304,0.048807286,2179.262244,Experimental
015542.mp3,"[-202.18336, 176.00804, -57.8528, 37.320488, 25.01254, 7.42526, 7.1930714, 0.9788218, 6.8563714, 7.5556135, 2.835515, -6.434902, 5.3483257]","[0.49555555, 0.43958002, 0.5973231, 0.5529788, 0.63041306, 0.55664796, 0.4247542, 0.3987355, 0.3394782, 0.37931183, 0.369776, 0.36137372]",2,21.95145823,120.1853198,0.056758062,0.122552685,1980.286529,Experimental
015543.mp3,"[-320.6844, 159.9809, 0.31702805, 36.063644, 22.762241, 0.86484236, 10.045252, 7.5729547, 6.346125, 3.275466, 0.5526325, 3.3610294, 0.21257892]","[0.69801825, 0.38528386, 0.34538457, 0.4615038, 0.25686958, 0.5266213, 0.21625103, 0.31668285, 0.5121926, 0.23175584, 0.26132265, 0.40004963]",0,21.98440664,135.9991776,0.040456428,0.06829816,2836.363279,Experimental
015625.mp3,"[-201.69781, 155.88385, -51.887737, 62.334415, -47.01321, 4.595626, -17.274881, 13.720084, -21.03989, -3.0701897, -3.1731625, -1.7818027, -9.308421]","[0.6987051, 0.7325089, 0.7716593, 0.7992471, 0.80061615, 0.7889019, 0.7696844, 0.75942445, 0.7520638, 0.8047096, 0.7947357, 0.7614413]",10,18.34489377,120.1853198,0.086704205,0.046695504,3081.774336,Experimental
015769.mp3,"[-73.87202, 87.63056, 1.7980918, 13.4824915, 2.0208058, 4.9327593, 0.46628794, 5.058393, 0.7173165, 4.936045, 2.261608, 2.687796, 3.1762729]","[0.44447806, 0.27903053, 0.3613129, 0.47055516, 0.282002, 0.2681467, 0.21072456, 0.34396747, 0.38213122, 0.28293768, 0.46978948, 0.26049057]",10,17.74494192,120.1853198,0.074278698,0.14900674,5585.949996,Electronic
015770.mp3,"[-157.1913, 93.801834, 7.6661577, 22.744158, 7.1190195, 11.059814, 2.426029, 6.415905, -2.5026045, 1.5718858, -2.149921, 0.5959129, 1.0450819]","[0.5886011, 0.47104377, 0.46795365, 0.5242377, 0.40857232, 0.38710785, 0.33919567, 0.4478888, 0.49013978, 0.42802197, 0.5622657, 0.4217577]",10,18.0360821,126.0480183,0.041143463,0.115760244,5151.779896,Electronic
015771.mp3,"[-195.5214, 93.93401, 2.489604, 22.95976, -1.7214166, 9.519007, -0.6547488, 7.249083, 0.39088717, 3.8171847, -1.1803612, -1.7926005, -1.5888231]","[0.7441443, 0.6091599, 0.53977376, 0.47018492, 0.51996416, 0.5996726, 0.5544865, 0.6421324, 0.43458614, 0.38174674, 0.45197228, 0.5201282]",0,17.08160734,99.38401442,0.051202776,0.07959006,5071.433012,Electronic
015772.mp3,"[-151.78203, 93.10986, 10.65994, 23.870373, 4.4192424, 11.106572, 1.6657859, 5.383516, -0.48544157, 3.050523, 1.1736906, 2.7802088, 1.0062433]","[0.7020374, 0.5593491, 0.55352086, 0.4460085, 0.3854497, 0.4243157, 0.46561673, 0.49781016, 0.50939435, 0.51057047, 0.5444615, 0.4979239]",0,16.32072,135.9991776,0.067270423,0.08673193,5373.364988,Electronic
015773.mp3,"[-208.42995, 83.43715, 11.314152, 24.422785, 9.999259, 12.897857, 3.9846783, 7.865153, 1.565472, 3.514969, 0.47089887, -1.868257, -1.7710855]","[0.6327992, 0.6239537, 0.45334607, 0.5651287, 0.3730331, 0.33500105, 0.30852735, 0.48895845, 0.6515554, 0.3750024, 0.41230232, 0.38310802]",7,18.85778506,129.1992188,0.045343401,0.08616915,5333.149631,Electronic
015880.mp3,"[-223.83409, 31.209837, -53.139614, -6.0356684, -25.17832, 30.120417, -25.86572, 27.241116, -25.443987, 16.435543, -24.910065, 17.61635, -10.6113825]","[0.12192796, 0.21427839, 0.27930936, 0.189381, 0.6707967, 0.37194943, 0.30113462, 0.19870701, 0.32857585, 0.390311, 0.20964222, 0.35553357]",4,23.23357281,120.1853198,0.14019383,0.058795165,5495.124766,International
016095.mp3,"[-160.24251, 107.040436, -86.1099, 23.67729, 0.7526665, 34.846607, 6.5464973, 20.226753, 20.753641, 11.6695175, 14.503467, 6.6760125, 8.030582]","[0.7846164, 0.60515326, 0.52186096, 0.4513236, 0.48140946, 0.6437542, 0.4100517, 0.39296496, 0.54855245, 0.81893605, 0.81798744, 0.73123425]",0,22.19187139,132.5120192,0.074525697,0.14561683,2693.649804,Pop
016155.mp3,"[-261.83163, 154.03003, 25.274597, 68.97994, -0.98265797, 25.463144, -2.0284605, 15.731969, -2.0693145, 6.1810293, 1.9007125, -3.7416723, 8.644875]","[0.30758807, 0.34037146, 0.37466645, 0.35643342, 0.746918, 0.31034204, 0.2620369, 0.43546957, 0.38857952, 0.5077692, 0.2622596, 0.4238754]",4,20.60904632,139.6748311,0.026587622,0.107316,2677.916348,Pop
016158.mp3,"[-327.03726, 164.05746, 14.283622, 42.670105, 21.422516, 18.61658, -11.722457, -0.31315243, -7.971611, -10.577103, -3.186491, -10.269292, -12.521181]","[0.14700744, 0.44588816, 0.10208033, 0.3611385, 0.36616197, 0.113265, 0.27740222, 0.14158891, 0.451222, 0.28049907, 0.17584667, 0.4887737]",11,24.076887,112.3471467,0.018177414,0.07116363,2612.922283,Pop
016162.mp3,"[-234.6174, 121.596245, -1.7992449, 32.96507, 3.0588245, 7.11603, 7.6958222, 2.405812, 6.8953815, 10.014061, -1.1819627, 12.009212, 0.43561468]","[0.49225482, 0.48160836, 0.41672096, 0.36513022, 0.5726321, 0.83672845, 0.76179034, 0.67678696, 0.58681, 0.33312646, 0.37221885, 0.388132]",5,19.81193588,92.28515625,0.064842124,0.07314193,3813.135562,Hip-Hop
016163.mp3,"[-186.76244, 130.03572, -34.430107, 50.270874, -15.09706, 35.008644, -15.380052, 6.5225153, -15.160071, 7.166, -1.4302751, -0.3854279, 0.077874616]","[0.38782305, 0.30525854, 0.36761954, 0.57325655, 0.39168683, 0.6613755, 0.4946332, 0.584963, 0.48224974, 0.3904624, 0.6379084, 0.38159475]",5,22.11821356,139.6748311,0.075676597,0.07906428,3548.080404,Pop
